user_id,user_name,user_performance_tier
30720,ajinkya,0.0
30721,huck230721,0.0
30722,preacher37,0.0
30723,waqar30723,0.0
30724,davidfoster,2.0
30725,cloudwei,1.0
30726,samp30726,0.0
30727,alisareea,0.0
30728,djanie,0.0
30730,sethwayland,1.0
30733,iridiumflare,0.0
30735,debasis7,1.0
30736,nanabusha,0.0
30737,kalimahpriforce,0.0
30738,quesaisje,0.0
30739,riacro,0.0
30740,sharps,0.0
30741,deanhoffman,0.0
30743,pstar30743,0.0
30744,joooker,0.0
30745,reneve,0.0
30746,cliffchew,0.0
30747,liverpool0,0.0
30748,muskirac,1.0
30749,happyhour,2.0
30750,inviktus,0.0
30751,rakbas,0.0
30752,tufta30752,0.0
30755,louis4,1.0
30756,belen30756,0.0
30757,neanderthalor,0.0
30758,daniel16056049,0.0
30759,widom30759,0.0
30760,davef30760,0.0
30761,bernie1,0.0
30762,erick45ar,0.0
30763,drona30763,0.0
30764,mhtn30764,0.0
30765,fact30765,0.0
30766,chocozor,1.0
30767,vijay11,0.0
30768,fredbondhedge,0.0
30769,northernlights0,1.0
30770,rperi36791,0.0
30771,iconicbill,0.0
30772,darayus,0.0
30773,eyaler,0.0
30774,inamoto21,0.0
30775,uconnmba,0.0
30776,jokla30776,0.0
30777,choscura,0.0
30778,ihata1,2.0
30779,hash30779,0.0
30780,cillian,0.0
30781,jyonamine,1.0
30782,aclayton,1.0
30785,perrydrake,0.0
30786,theprogressengine,0.0
30787,lhak30787,0.0
30788,taki30788,1.0
30789,tony430789,0.0
30790,aaronharnly,1.0
30791,milen30791,1.0
30792,carterpage,1.0
30793,hegelian,0.0
30794,ellivro,0.0
30795,numlock,0.0
30796,edinca,0.0
30797,kikv30797,0.0
30798,drpmc30798,0.0
30799,vinod30799,0.0
30800,ehcs30800,0.0
30802,cjones1,0.0
30803,jdxyw2004,1.0
30804,vlasto,0.0
30805,alate30805,0.0
30807,swastik0,0.0
30808,vnam30808,1.0
30809,cycruc,0.0
30810,therminator,0.0
30811,kalimas,0.0
30812,mpuck30812,0.0
30813,ohirani,0.0
30814,anshul,3.0
30815,catullus12,0.0
30816,analytica,1.0
30817,kunjal,1.0
30818,tim1212,0.0
30819,chiral,1.0
30820,christianscholz,0.0
30823,kespey,0.0
30824,saobyrne,0.0
30825,golnaz,0.0
30826,missiecyclone,0.0
30827,nicosierra,0.0
30829,chyikwei,1.0
30830,apolune,0.0
30831,kcheenu,0.0
30832,jclabaugh,0.0
30833,dineshgoyal,0.0
30834,eden93,0.0
30835,bignate,2.0
30836,munzoorshaikh,0.0
30837,tyoo30837,0.0
30838,conoroneill,0.0
30839,jbaek30839,0.0
30841,liamwall,0.0
30842,dataminer23,1.0
30843,pcbje30843,0.0
30844,odintext,0.0
30845,dpmehta02,0.0
30846,mattwb,0.0
30847,juanpanzola,0.0
30848,jakethepeg,0.0
30849,will30849,0.0
30850,metz30850,0.0
30851,workdog,1.0
30853,scherlock,0.0
30854,branden1,1.0
30855,orion16,0.0
30856,hutchinsonlee,1.0
30857,thesystem,0.0
30858,paul16,0.0
30860,dudmc3,0.0
30861,raininfire,0.0
30862,jesse0824,0.0
30863,cresst,0.0
30864,waynezhang,4.0
30865,flicker,1.0
30866,robertselvaraj,0.0
30868,jeffqian,1.0
30869,aotearoan,0.0
30870,caglarata,0.0
30871,aden30871,0.0
30873,aritmn,0.0
30874,jacobsn,0.0
30875,zhespelt,0.0
30876,kyledavies,0.0
30877,goodga,0.0
30878,meliodex,0.0
30879,swaskowi,0.0
30880,mediraid,0.0
30882,doogie,0.0
30883,nhgl130883,0.0
30884,alanb30884,1.0
30885,emmanuelp,2.0
30887,hoil30887,0.0
30888,denigirl,0.0
30889,chali30889,0.0
30890,randallsparks,0.0
30891,goyal30891,0.0
30892,john88,0.0
30893,imthinking,0.0
30894,benjamin30894,0.0
30896,jnos30896,0.0
30897,mvkenterprises,0.0
30898,bestphyt,0.0
30899,mdjohnson1,0.0
30900,alexis30900,0.0
30901,nybbles,0.0
30902,anonymouse1,0.0
30903,nate130903,1.0
30904,newmetrics,1.0
30905,algoigo,0.0
30906,bleen30906,0.0
30907,xenzios,0.0
30908,tantan0,0.0
30909,gorayni,0.0
30910,ankscircle,0.0
30911,flippke,2.0
30912,will11,0.0
30913,ysv6630913,0.0
30914,csordas,0.0
30915,vvnraman,0.0
30916,carter,1.0
30917,kapple,0.0
30918,misaac,0.0
30920,kizilgul,0.0
30921,dmierkin,0.0
30922,jordanelkind,0.0
30923,xymoew,1.0
30924,jna161,0.0
30925,tblanarik,0.0
30926,pantagruel,0.0
30927,jschwieg,0.0
30928,alvindiao,0.0
30929,mtantawy,1.0
30930,sajidzaidi,3.0
30931,pollux,3.0
30932,organofcorti,0.0
30933,evolutionsdisaster,0.0
30934,jerrymerfeld,0.0
30935,fcit30935,0.0
30936,partha,1.0
30937,tsur30937,1.0
30938,senr30938,0.0
30939,aj230939,0.0
30940,tmuscare,0.0
30941,topojoy,0.0
30942,saffa30942,1.0
30943,allenqiu,0.0
30944,carlosvenancio,0.0
30946,user30946,1.0
30947,danish1,0.0
30948,schnapphala,0.0
30949,scienceboy06,0.0
30951,grr0130951,0.0
30952,jdmadness,0.0
30953,zzwont,1.0
30954,zplesivcak,0.0
30955,horndtcd,1.0
30956,firsttimer0,1.0
30957,mdtville,0.0
30959,shelvinskyi,1.0
30960,neggert,2.0
30961,johnc2,0.0
30962,sc0tt30962,0.0
30963,sapanp,0.0
30964,anni30964,1.0
30965,gscoon,0.0
30966,healthcarehero12,0.0
30967,danielkorzekwa,3.0
30968,davidfu0,1.0
30970,percymorphism,0.0
30972,mothermole1,0.0
30973,ikaggle,0.0
30974,will12,0.0
30975,petrushev,0.0
30976,paretycs,0.0
30977,skibha,0.0
30978,sparticus,0.0
30979,harvey1,0.0
30980,ty22430980,0.0
30981,dodo30981,0.0
30982,jack14,0.0
30983,chevere,1.0
30984,nrsgroup,0.0
30985,mvanpatten,0.0
30986,ryan0mega,0.0
30987,joeya30987,0.0
30988,cjonath,0.0
30989,yyammt,1.0
30990,coffeeyoshida,0.0
30991,kskr30991,1.0
30992,jackyp,1.0
30993,hacheemaster,1.0
30994,tonio213,0.0
30995,joost30995,1.0
30996,pabloaledo,0.0
30997,marketdid,0.0
30998,ravishankar0,0.0
30999,kusum30999,0.0
31000,nnik31000,0.0
31001,sunanpo,1.0
31002,vivekhasija,0.0
31003,lyubomyr0,0.0
31004,pointprocess,0.0
31005,groverv,0.0
31006,katy47,0.0
31007,gautam,1.0
31008,carlhaacke,0.0
31009,dhol31009,0.0
31010,bartstuck,0.0
31011,gargoylesentry,0.0
31012,philblunsom2,0.0
31013,alextimm,0.0
31014,clayconnell,1.0
31015,tmfb165,1.0
31017,clayconnell2,0.0
31018,djb123,0.0
31019,burakcayir,0.0
31020,petemallow,0.0
31021,christophy,1.0
31022,abcd331022,0.0
31023,anamitra,0.0
31024,namlak,1.0
31025,haemoglobin,0.0
31026,aj1360,1.0
31027,battlechop,0.0
31028,wonder,0.0
31029,fang31029,0.0
31030,dgboy2000,2.0
31031,dpreston,1.0
31032,krishnan1,0.0
31033,hannesh,0.0
31034,themilkmanthief,0.0
31036,m09gh31036,0.0
31037,josue31037,1.0
31038,user48over4000,0.0
31040,rtdew1,0.0
31041,msette,0.0
31042,taufik,0.0
31043,smunro408,0.0
31044,fitandfunction,0.0
31045,mrjim31045,1.0
31046,coolplayer,0.0
31047,datagiant0,0.0
31049,mortid0,0.0
31050,disarli,0.0
31051,redcherry,0.0
31052,apark31052,1.0
31053,verizer,0.0
31054,rxphd31054,0.0
31055,davywb,0.0
31056,orion2,0.0
31057,sagar2,0.0
31058,chjng31058,1.0
31059,sagarmuddaraj,0.0
31061,renrut0,1.0
31062,abraham,0.0
31063,eighty88,0.0
31064,turbonerd,0.0
31065,bentobunny,0.0
31066,alexlittle,0.0
31067,nuccia,0.0
31068,jvsh31068,0.0
31069,chrysanthos,0.0
31070,dude131070,1.0
31072,alex48,0.0
31073,ines31073,0.0
31074,frostie0,0.0
31075,lafms31075,0.0
31076,viniciusspader,0.0
31077,gliptak,1.0
31078,anand6,0.0
31079,bossprof,0.0
31080,pnmahoney,0.0
31081,gyan31081,0.0
31082,rudwill,0.0
31083,andrnet,0.0
31084,rohitjangid,1.0
31085,himanshu31085,0.0
31086,justcurious,0.0
31087,jeffgoldsmith,1.0
31088,davehopton,0.0
31089,mtdc31089,0.0
31090,lowell0,0.0
31091,rmhedlund,0.0
31092,josegamez,1.0
31093,sherpa,0.0
31094,edward1,0.0
31095,jcd5808,0.0
31096,andrewdempsey,0.0
31097,mathmodels,1.0
31098,calstad,0.0
31099,chacal,0.0
31100,roxcursed,0.0
31101,ajulot,0.0
31103,lbhjvh14,0.0
31104,joadc31104,0.0
31105,soulcal,0.0
31106,predictiveanalyst,0.0
31107,bbdaniels,1.0
31108,julie31108,0.0
31109,avinash31109,0.0
31111,riazlatib,0.0
31112,leoromanovsky,0.0
31113,sleepingwell,0.0
31114,quentin1,0.0
31115,troyk31115,0.0
31116,bumble,0.0
31117,quentink0,0.0
31118,xelat31118,0.0
31119,dhammack,4.0
31120,allenvivi,0.0
31121,zomglings,1.0
31122,tanveer0,0.0
31124,nequant,1.0
31125,noahbody,0.0
31126,rfisher0,0.0
31127,oakmac,0.0
31128,balaks,0.0
31129,doktorhu,0.0
31130,khalid0,0.0
31131,mstone328,0.0
31132,gforst,0.0
31133,gregj31133,0.0
31134,napurple,0.0
31135,benkasper,1.0
31136,carpedatum,1.0
31137,danielbmathews,0.0
31138,guijunren,0.0
31139,wakeboardkoala,0.0
31140,jennywan0427,0.0
31141,sdl1231141,0.0
31142,magicbrighter,0.0
31143,huaizhou,0.0
31144,paulinus,1.0
31145,huaizhou1,0.0
31146,junliu0,0.0
31147,bbataille,0.0
31148,rinspy,0.0
31149,ling331149,0.0
31150,dans31150,0.0
31151,chuwei0,0.0
31152,kagglestreet,0.0
31153,aditi31153,0.0
31154,dirtyfeet,0.0
31155,pappdavid27,0.0
31156,andres31156,0.0
31157,salvadr,0.0
31158,stanley,0.0
31159,bahulneel,0.0
31160,leebecker,0.0
31161,evgupta,0.0
31162,joule31162,1.0
31164,phjodie,0.0
31165,sravfeyn,0.0
31166,spro131166,0.0
31167,langbw,2.0
31168,kanoley,1.0
31169,qwong77,0.0
31170,climbngurl,0.0
31171,xabi31171,0.0
31172,junaid,0.0
31173,joracab,0.0
31174,rollonon,0.0
31175,dremilia,0.0
31176,simulant,0.0
31177,drpriceless,0.0
31178,aakash31178,1.0
31179,emartin,0.0
31180,ziggylin,0.0
31181,ivanmushketyk,0.0
31182,rahatlukum,0.0
31183,ukpk31183,0.0
31184,ae3566,0.0
31185,vadim31185,0.0
31186,paulc2012,0.0
31187,slevental,0.0
31188,beez31188,0.0
31189,mosquito0,0.0
31190,boomersooner,0.0
31191,simong,1.0
31192,muzaffer0,0.0
31193,pooppoop,0.0
31194,ndeekay,0.0
31195,ezwiefel,1.0
31196,bsrinadh,0.0
31197,economistut,0.0
31198,vsrg31198,0.0
31199,ferry31199,0.0
31200,ryanakron,0.0
31201,mahdimilanifard,0.0
31202,dhepp1,1.0
31203,elenazadnepranets,0.0
31204,jhwalt,0.0
31205,jay9413,0.0
31206,jpatelnd,1.0
31207,mksa31207,0.0
31208,hunterg,1.0
31209,yanyan,0.0
31210,mandsdaman,0.0
31211,neo0036,0.0
31212,tuchman,0.0
31213,neeraj2,1.0
31214,italks,0.0
31215,nitsh31215,0.0
31216,corleone0,1.0
31217,arindamghosh,0.0
31219,okan31219,0.0
31223,ospiten,0.0
31224,zysalice,0.0
31225,mafalda,0.0
31226,alice3,0.0
31227,shark8me,1.0
31229,lovish,0.0
31230,sobbombo,0.0
31231,mariafarodrigues,0.0
31232,arngren,0.0
31233,josephchambers,0.0
31234,tomi131234,0.0
31235,alfard,1.0
31236,timmy31236,0.0
31237,gorilla076,0.0
31239,dsanddh,0.0
31240,christie1,0.0
31241,iris31241,0.0
31242,polarbear1,0.0
31243,irobot0,0.0
31244,cloe31244,0.0
31245,rcampanha,0.0
31246,batrakios,0.0
31247,frost31247,0.0
31248,samamill,0.0
31249,dacampd,0.0
31250,beefstirfry,0.0
31251,simonhefti,0.0
31252,luisalejandrofonsecarodriguez,0.0
31253,ttfaith,0.0
31254,chrisa2,0.0
31255,teammis,0.0
31256,yizhen0,0.0
31257,acadoc,0.0
31258,jamesr,0.0
31259,evansolomon,0.0
31260,yizhou0,1.0
31261,argyllrobert,0.0
31262,apdeluca,0.0
31263,ginger,0.0
31264,mr41616,0.0
31265,verdu103,0.0
31267,burrito,2.0
31268,reetta,0.0
31269,spidermonkey,0.0
31270,supw31270,0.0
31271,danl231271,0.0
31272,rembrandt0,0.0
31273,dfacter,0.0
31274,mzimmer,1.0
31275,theoracle,0.0
31276,natasha,0.0
31277,pararaxy,0.0
31278,tiomemo,0.0
31279,scottw,0.0
31280,abate31280,0.0
31281,crystal31281,0.0
31283,god1719,0.0
31284,bono31284,0.0
31285,profpach,0.0
31286,cybe31286,0.0
31287,hamedtech,1.0
31288,dancer,1.0
31289,victordcn,0.0
31291,broncomania,0.0
31293,mariusz0,0.0
31294,nkai31294,0.0
31295,biokinase,0.0
31296,uineit,0.0
31297,sjiao31297,1.0
31298,coolsigma,0.0
31299,yunong0,0.0
31300,procrj,0.0
31301,duerdu,0.0
31302,rajpgokul,0.0
31303,physicsnik,0.0
31305,dildojn,0.0
31306,jianqiang,0.0
31308,datarashtra,0.0
31309,burton0,0.0
31310,mihz31310,1.0
31311,leonoel49,0.0
31312,dancer1,0.0
31313,jobalexander,1.0
31314,giorgosera,0.0
31316,cezden,0.0
31317,chris47,0.0
31318,nico431318,0.0
31319,grootswagers,1.0
31320,kevinsangeelee,0.0
31321,deepak31321,0.0
31322,subhash1,0.0
31323,horobetemil,0.0
31325,noxy31325,1.0
31326,johngeorge0,0.0
31327,ctophera,0.0
31328,pete931328,0.0
31329,jeff11,0.0
31331,turdfergussen,0.0
31332,cmgriffi,0.0
31333,bdemeshev,0.0
31334,martins2,0.0
31335,swampjack98,0.0
31336,yggdrasil,0.0
31337,drwilly,0.0
31338,askopec,0.0
31339,sanabria,0.0
31340,ming231340,0.0
31341,vin3731341,0.0
31342,elfoxo,0.0
31343,leeya31343,0.0
31344,noisme,0.0
31345,mickeyfurg,0.0
31346,kakkineni,0.0
31347,dashkta,0.0
31348,sledgerock,0.0
31349,ryszard,0.0
31350,ourapproach,0.0
31351,shshe31351,0.0
31353,nemesis2,2.0
31354,bibek31354,0.0
31355,maymcr,0.0
31356,ositocabezon1,0.0
31357,hanzul,0.0
31358,erapo31358,0.0
31359,roni31359,0.0
31360,odie31360,0.0
31361,seanhan,0.0
31362,ddehghan,0.0
31363,datapixie,1.0
31364,ssquare0,1.0
31366,culturaltanning,0.0
31367,sarah31367,1.0
31368,drb31368,0.0
31369,neelpatel,1.0
31370,lucifer31370,0.0
31371,fengqiangze,0.0
31372,andrewbrown,1.0
31373,egstravagent,0.0
31374,michaelm0,0.0
31377,kamal31377,0.0
31378,milk31378,0.0
31379,ajerome,2.0
31380,tobias2,2.0
31381,mrchiang,0.0
31382,h4kor31382,0.0
31383,evobiz,0.0
31384,hzib31384,0.0
31385,vash31385,0.0
31386,timafh,0.0
31387,sepp31387,0.0
31388,jochenkeutel,0.0
31389,paper82,0.0
31390,mgen31390,0.0
31391,behailus,0.0
31392,dos31392,0.0
31393,warhead,0.0
31394,tjungblut,2.0
31395,brupp31395,0.0
31396,wataya,0.0
31397,maike31397,0.0
31399,thegpapage,0.0
31400,kislovskij,0.0
31401,andreas1,0.0
31402,mattern0,0.0
31403,ballertroete,0.0
31404,pistensau,0.0
31405,schmuh,0.0
31406,aureli,0.0
31407,emasukra,0.0
31410,miracle31410,0.0
31411,sveri31411,0.0
31412,fwagner,1.0
31413,kyro007,0.0
31414,hurz31414,0.0
31416,sub731416,0.0
31417,jeremyatia,1.0
31418,jost31418,0.0
31420,moth31420,0.0
31421,andreasseitz,0.0
31422,mitek31422,0.0
31423,flush31423,0.0
31424,habakuk,0.0
31425,plopsi,0.0
31426,freddykruger,0.0
31427,klawei,0.0
31428,alext2,0.0
31429,maninred,0.0
31430,mat4131430,0.0
31431,renato1,0.0
31432,arthor,0.0
31433,cuen31433,0.0
31434,liwoliht,2.0
31435,mark18,0.0
31436,iwtp31436,0.0
31437,emrgee,0.0
31440,frerum,0.0
31441,dhno31441,0.0
31443,grouchysmurf,0.0
31444,twonky,0.0
31445,pxl432,0.0
31446,mesuttalebi,0.0
31447,georgi2,0.0
31448,landarzar,0.0
31449,unifire,0.0
31450,hroptatyr,0.0
31451,rolfi31451,0.0
31452,jmf331452,0.0
31453,robert14,0.0
31454,umbrasolaris,0.0
31455,pjc31455,0.0
31457,ifiwas,0.0
31458,simoncousins,1.0
31459,tegale,0.0
31460,dorjeduck,0.0
31461,hannesk,0.0
31463,rjw5731463,0.0
31464,tobiasf0,0.0
31465,andr3ic,0.0
31466,micki31466,0.0
31467,taplabs,0.0
31468,gobills,0.0
31469,janskrz,1.0
31470,bebegeorge,0.0
31472,rainierco,0.0
31473,janvandijk,0.0
31474,justin12,0.0
31475,ajyada,0.0
31476,timoerkkila,0.0
31477,amatsukawa,1.0
31478,obergscheidle,0.0
31480,aschen,1.0
31481,benzene,0.0
31482,horto31482,0.0
31483,franky,0.0
31484,ashxdave,0.0
31485,rsingh,0.0
31486,systemtron,0.0
31487,n8ko31487,0.0
31488,cburkart,0.0
31489,brutewilliam,0.0
31490,bartbaxter,0.0
31491,natron3030,0.0
31493,pmusale,0.0
31494,studentrob,0.0
31495,milesulrich1,0.0
31496,sp0111001101110000,0.0
31497,simon31497,0.0
31498,simon14,0.0
31499,xcode31499,0.0
31500,robivanknobi,0.0
31501,fuzzify,1.0
31502,weikey,0.0
31503,midnightwolf,0.0
31504,sefko31504,0.0
31506,chschmale,0.0
31507,artisan,0.0
31508,suimizu,0.0
31509,mlm31509,0.0
31510,schobero,0.0
31511,speed7slow,0.0
31512,eikes31512,0.0
31513,helicopter,0.0
31514,kalkin,0.0
31515,test12313212,0.0
31516,nefion,0.0
31517,alexanderthegreat,0.0
31518,morpheus0,0.0
31519,tommytwoeyes,0.0
31520,cgcteam,0.0
31521,veluch,0.0
31522,nisan31522,0.0
31523,michael31,0.0
31524,ollilegrand,1.0
31526,tr7731526,0.0
31527,kailash,0.0
31528,jonas2,0.0
31529,mandelbrot,2.0
31530,ucited,0.0
31531,julian31531,0.0
31532,hochthom,3.0
31533,varun2145,1.0
31534,kalsid,1.0
31535,jameshwang0,0.0
31536,thomash0,0.0
31537,arunpn,0.0
31538,shankar00,0.0
31539,chiragahuja,0.0
31540,tonytudor,0.0
31541,michcog,1.0
31542,forest1,0.0
31543,cdgore,1.0
31544,hiyo31544,0.0
31545,gamers,0.0
31546,sgezine,0.0
31547,misstarget,0.0
31548,icedlee,1.0
31549,ginmei,0.0
31550,dhil31550,0.0
31551,liangyu0,0.0
31553,hakko5,0.0
31554,pamiha,1.0
31555,bplp31555,0.0
31556,digo31556,0.0
31557,adnight,1.0
31558,darkwave,0.0
31559,adnyatkavi,0.0
31560,hopkinslady,1.0
31561,fengxy,1.0
31563,petehume,0.0
31564,nabarun1,0.0
31565,jhulady,1.0
31566,hellosi,1.0
31567,erict86,0.0
31568,holybadger,0.0
31569,kaykay8080,0.0
31571,marcel2,0.0
31572,zhangxiaohao1,1.0
31573,scentofmoney,0.0
31575,laurensvdwiel,1.0
31576,privateequity,0.0
31577,batman119,0.0
31578,softgirl,1.0
31580,himanshu5,0.0
31581,seaer31581,0.0
31582,craig5,0.0
31583,lancelot0,1.0
31584,tjlawrence,0.0
31585,naveenkavi,0.0
31586,pulisreenivasulu,1.0
31587,herboid,0.0
31588,zhiar31588,0.0
31589,tschager,1.0
31590,afflatus,0.0
31591,nongmi,0.0
31592,shashi1,0.0
31593,vulcan,0.0
31594,ha2emnomer,0.0
31595,ptrktrmn,0.0
31596,shivanidj,0.0
31597,jaceksz,0.0
31598,isaiahwarnke,1.0
31599,sbecker85,0.0
31600,zharry,1.0
31601,clankill3r,0.0
31602,rocketscientist,0.0
31603,doug231603,0.0
31604,chris49,0.0
31605,jkerviel29,0.0
31606,leavesof3,1.0
31607,gpal31607,0.0
31608,sachin3,0.0
31609,mesmaili,0.0
31611,xxx131611,0.0
31612,tobaskar,0.0
31613,eriksenb,0.0
31614,gplois,1.0
31615,johnnunes,0.0
31616,chewy1,0.0
31617,filippo,2.0
31618,mikep31618,0.0
31619,user4c31619,0.0
31620,luckyniu,0.0
31622,pxlonglong,0.0
31623,deepaniguruge,0.0
31624,docrsa,0.0
31627,baskooiker90,1.0
31628,fuhang,2.0
31630,steve22,0.0
31631,oracleswt,0.0
31632,meiller,1.0
31633,yeticrab,1.0
31634,pavelkovalevich,0.0
31635,lisbeth,0.0
31636,alexvirtually,0.0
31637,ganeshsistu,0.0
31638,loss31638,0.0
31640,andrej5,0.0
31641,tomkealy,0.0
31642,andrej6,0.0
31643,irishsetter,0.0
31644,oc11yg,0.0
31645,nathan6,0.0
31647,m09pk31647,0.0
31648,m09sp2,0.0
31650,bogdanp0,0.0
31651,bogdanp1,0.0
31652,bebekifis,0.0
31653,rswiv31653,0.0
31655,cariosus,0.0
31656,schimon,1.0
31657,smunleeuw,0.0
31658,jamiea,0.0
31659,mouni31659,0.0
31660,martinamaggio,1.0
31661,bluebat,0.0
31662,dimash,0.0
31663,random2,0.0
31664,mathaddicts,0.0
31665,infidelity1,0.0
31666,christiffer,0.0
31667,steradian,1.0
31668,lazygenius,0.0
31669,tonedef,0.0
31670,gms31670,1.0
31671,jeff12,0.0
31672,limin9,0.0
31673,sapna31673,0.0
31674,eikuh31674,0.0
31675,shwabc,1.0
31676,ratty456,0.0
31677,hungryheart,0.0
31678,alan31678,0.0
31679,rahimsemy,0.0
31680,flumos,0.0
31681,bryan8,0.0
31682,dona31682,1.0
31683,andrez,0.0
31684,md143rbh7f,0.0
31685,myrto1,0.0
31686,fernando8,0.0
31687,lesliea,0.0
31688,artbartok,0.0
31689,prathab,1.0
31690,patrickstiegeler,1.0
31691,seitfa,0.0
31692,rick631692,0.0
31693,chris50,0.0
31694,jameshorton,0.0
31695,cnorris,0.0
31696,anto131696,0.0
31697,emily4,0.0
31698,kristen24,0.0
31699,foga31699,0.0
31700,allansala,0.0
31701,faunsea,0.0
31702,robert15,0.0
31704,maryluz,0.0
31705,jorgensen,0.0
31706,viv1230,0.0
31707,plethora,0.0
31708,drammelkamp,0.0
31709,mitgirl2011,0.0
31710,neilsonsound,0.0
31712,sushil2,0.0
31713,sushil3,2.0
31714,googoo,0.0
31715,icefire8,0.0
31716,bblooms,0.0
31717,brown2020,0.0
31718,priya4,0.0
31719,jughead0,1.0
31720,vincent31720,0.0
31721,confluence,0.0
31722,scsft31722,0.0
31723,harshini,0.0
31725,rolandr,0.0
31726,ruiguo0,0.0
31727,bichobola,0.0
31728,anryliu,0.0
31729,oldskool,0.0
31730,moses31730,0.0
31732,michaelschumacher,0.0
31733,abhishekd,0.0
31734,sivram,1.0
31735,katies,0.0
31736,sp131736,0.0
31737,avroc31737,0.0
31738,kaveh31738,0.0
31739,spanners,0.0
31740,modman0,0.0
31743,mjauch,1.0
31744,michal8,0.0
31745,b070971p,0.0
31746,sofoulis,0.0
31747,minrenmtv,0.0
31748,kamster,0.0
31749,dquixote,0.0
31750,olivia,0.0
31751,anthony5,0.0
31752,gokul31752,0.0
31753,sc1231753,1.0
31754,vari31754,0.0
31755,stevebt,0.0
31756,statresearch,0.0
31757,continente7,0.0
31758,sageoftruth,0.0
31759,anand7,0.0
31760,pkornev,1.0
31762,kahektor,1.0
31763,bhp931763,0.0
31764,senior0,0.0
31765,dieterds,1.0
31766,ceciyiu,0.0
31767,calcumancers,0.0
31768,euronodi,0.0
31769,stats191,0.0
31770,annag31770,0.0
31771,dibyendu,0.0
31772,sttdsg,0.0
31773,r3bl31773,0.0
31774,rolfgot,1.0
31775,smugcloud,1.0
31776,ankitmangal0,0.0
31778,sean31778,0.0
31779,zefir31779,1.0
31780,pottermore,0.0
31781,zink31781,0.0
31782,bletson,1.0
31783,zhijielee,0.0
31784,lilo131784,0.0
31785,thedom0,0.0
31786,zeferino0,0.0
31787,helea31787,1.0
31788,vemakg,0.0
31789,mikem31789,1.0
31790,anshulp,1.0
31791,czrdup,0.0
31793,misterluu,0.0
31794,mymine0,0.0
31795,anat31795,1.0
31796,gintama,1.0
31797,tebert,0.0
31798,sporeza,1.0
31800,richa1,0.0
31801,franktilchner,0.0
31802,tseke31802,0.0
31804,emarinelli,0.0
31806,joerg1,0.0
31807,mary731807,0.0
31808,justlooking,0.0
31809,ciskk31809,1.0
31810,jeannief,2.0
31811,smarcel,1.0
31812,marta3,0.0
31813,phdfreddied,0.0
31815,common321,0.0
31816,andrewclegg,0.0
31817,yqmiao,0.0
31818,leonidr,0.0
31820,dukeprashanth,1.0
31821,luca131821,0.0
31822,miguelariza,0.0
31823,neetzel,0.0
31824,kjubon,0.0
31825,lionpack,0.0
31826,stasello,1.0
31827,vangiang,0.0
31828,ahoy31828,0.0
31829,theinscrutablegargoyle,0.0
31830,kysr31830,0.0
31831,northruption,0.0
31832,zafar31832,0.0
31833,charis0,0.0
31834,triangleman,0.0
31835,edwardli,0.0
31836,jerrydgrt,0.0
31837,freakinfargorocker,0.0
31838,sriram1,1.0
31839,mikmcg,0.0
31840,tnegen,0.0
31841,hiost31841,0.0
31842,avtar31842,1.0
31843,jimy31843,0.0
31844,hackartist,1.0
31845,farout,0.0
31846,achtungbaby0,0.0
31847,sidm31847,0.0
31848,masque,0.0
31849,ieyasu,0.0
31850,coms6998,0.0
31851,drdick,0.0
31852,siddharth31852,0.0
31853,Leopold,1.0
31854,sasdasbd,0.0
31855,jojo131855,0.0
31856,parjun,0.0
31857,jerry4,0.0
31858,dpaks31858,0.0
31859,thedude,0.0
31861,sweetosmanthus,1.0
31862,kerber,0.0
31863,zhjting,0.0
31864,sokolno,0.0
31865,adinfi9tum,0.0
31866,varioso,0.0
31867,troythetroy,0.0
31868,fandekasp,1.0
31869,leetian,0.0
31870,frameshifter,0.0
31871,kriss31871,0.0
31873,deanjones,0.0
31874,dmitryshopin,0.0
31875,viditagg,0.0
31876,zuggernaut,0.0
31877,raprah,0.0
31878,captgeek029,0.0
31879,sandeep31879,0.0
31880,duncansample,0.0
31881,cyon31881,0.0
31882,nerazzuri,0.0
31883,ivanj31883,0.0
31884,matthiasdaues,0.0
31885,syclopsjiminy,0.0
31886,prash0110,0.0
31887,klucar,0.0
31888,martinminnock,0.0
31889,baldmountain,1.0
31890,michael32,2.0
31891,kkaggleller,1.0
31892,tedd31892,0.0
31893,dougi31893,0.0
31894,believer0,0.0
31895,diki31895,2.0
31896,boris3,0.0
31897,willmi77,0.0
31898,sudsanguan,0.0
31900,heng31900,0.0
31901,dcarver,1.0
31902,xandy31902,0.0
31903,kdonovan,0.0
31904,kashman,0.0
31905,collinotis,0.0
31906,francescocostigliola,0.0
31908,shreesh0,0.0
31909,math93,0.0
31910,neurokeen,0.0
31911,tair89,0.0
31912,romano,0.0
31913,scottchin,0.0
31914,jian31914,0.0
31915,cameronjkenworthy,0.0
31916,parkibln,0.0
31918,hexkan,0.0
31919,stabilizeus,0.0
31920,gobo31920,0.0
31921,feuerfuchs,0.0
31922,berndk,0.0
31923,humphrey0,0.0
31924,packdaddy,0.0
31925,arrrrsee,0.0
31926,pelliott14,0.0
31928,armaansarkar,0.0
31929,jasons0,0.0
31930,anoopsin,0.0
31931,vsamn31931,0.0
31932,bittermellon,0.0
31933,zhoubohan,0.0
31934,pravnar,0.0
31935,teekaay,0.0
